Utility Level Data - States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utility Characteristics,,,,,,Photovoltaic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,All Technologies,,,,,,,,,,,,,,
,,,,,,Capacity MW,,,,,,Customers,,,,,Storage Capacity (MW),,,,,Storage Customers,,,,,Virtual Capacity (MW),,,,,Virtual Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,
Year,Month,State,Utility Number,Utility Name,Data Status,Type,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2020,3,KY,17564,South Kentucky Rural E C C,Preliminary,AC,0.199,0.082,.,.,0.281,28,4,.,.,32,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,8.668,2.899,.,.,11.567,0.001,.,.,.,0.001,1,.,.,.,1,0.043,.,.,.,0.043,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.200,0.082,NM,0.000,0.282,29,4,0,0,33,8.711,2.899,0.000,0.000,11.610
2020,3,KY,19446,Duke Energy Kentucky,Preliminary,AC,1.104,0.264,0.019,.,1.387,76,1,2,.,79,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.104,0.264,0.019,0.000,1.387,76,1,2,0,79,0.000,0.000,0.000,0.000,0.000
2020,3,KY,22053,Kentucky Power Co,Preliminary,AC,0.126,0.171,0.000,0.000,0.297,17,9,0,0,26,0.012,0.000,0.000,0.000,0.012,2,0,0,0,2,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,11.559,7.886,0.000,0.000,19.445,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.126,0.171,NM,0.000,0.297,17,9,0,0,26,11.559,7.886,0.000,0.000,19.445
2020,3,KY,49998,City of Berea Municipal Utility,Preliminary,AC,0.013,0.261,0.000,0.000,0.274,6,8,0,0,14,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.313,0.650,0.000,0.000,0.963,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,.,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.013,0.261,NM,0.000,0.274,6,8,0,0,14,0.313,0.650,0.000,0.000,0.963
2020,3,KY,99999,Adjustment 2020,Preliminary,,4.075,0.762,-0.007,0.000,4.830,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4.075,0.762,-0.007,0.000,4.830,.,.,.,.,.,.,.,.,.,.
2020,3,LA,3265,Cleco Power LLC,Preliminary,AC,17.696,1.357,.,.,19.053,"3,723",128,.,.,"3,851",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.010,.,.,.,0.010,4,.,.,.,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,17.706,1.357,NM,0.000,19.063,"3,727",128,0,0,"3,855",0.000,0.000,0.000,0.000,0.000
2020,3,LA,11241,Entergy Louisiana LLC,Preliminary,DC,67.126,5.025,0.099,.,72.250,"11,021",535,5,.,"11,561",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,0.025,.,.,0.025,.,1,.,.,1,.,.,.,.,0.000,67.126,5.050,0.099,0.000,72.275,"11,021",536,5,0,"11,562",0.000,0.000,0.000,0.000,0.000
2020,3,LA,13478,"Entergy New Orleans, LLC",Preliminary,DC,40.112,1.382,0.012,.,41.506,"7,581",53,2,.,"7,636",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,40.112,1.382,0.012,0.000,41.506,"7,581",53,2,0,"7,636",0.000,0.000,0.000,0.000,0.000
2020,3,LA,17698,Southwestern Electric Power Co,Preliminary,AC,8.072,0.411,0.006,0.000,8.489,"1,402",113,1,0,"1,516",0.127,0.000,0.000,0.000,0.127,23,0,0,0,23,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,253.386,7.025,0.180,0.000,260.591,0.003,0.000,0.000,0.000,0.003,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,8.075,0.411,0.006,0.000,8.492,"1,403",113,1,0,"1,517",253.386,7.025,0.180,0.000,260.591
2020,3,LA,99999,Adjustment 2020,Preliminary,,2.906,-0.363,-0.019,.,2.523,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2.906,-0.363,-0.019,.,2.523,.,.,.,.,.,.,.,.,.,.
2020,3,MA,6374,Fitchburg Gas & Elec Light Co,Preliminary,AC,11.269,2.068,0.991,0.000,14.328,"1,689",29,5,0,"1,723",.,.,.,.,0.000,.,.,.,.,0,0.177,10.011,.,.,10.188,19,26,.,.,45,141.019,"1,430.806",.,.,"1,571.825",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.002,.,.,.,0.002,2,.,.,.,2,.,.,.,.,0.000,11.448,12.079,0.991,0.000,24.518,"1,710",55,5,0,"1,770",141.019,"1,430.806",0.000,0.000,"1,571.825"
2020,3,MA,8774,City of Holyoke - (MA),Preliminary,DC,0.050,0.003,.,.,0.053,9,2,.,.,11,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.050,0.003,NM,0.000,0.053,9,2,0,0,11,0.000,0.000,0.000,0.000,0.000
2020,3,MA,11804,Massachusetts Electric Co,Preliminary,AC,333.826,672.145,0.023,.,"1,005.994","51,864","2,073",1,.,"53,938",0.037,.,.,.,0.037,4,.,.,.,4,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.174,20.437,.,.,20.611,27,22,.,.,49,.,.,.,.,0.000,0.169,3.290,.,.,3.459,66,22,.,.,88,.,.,.,.,0.000,334.169,695.872,0.023,0.000,"1,030.064","51,957","2,117",1,0,"54,075",0.000,0.000,0.000,0.000,0.000
2020,3,MA,13206,Nantucket Electric Co,Preliminary,AC,0.550,0.914,.,.,1.464,75,15,.,.,90,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.001,0.400,.,.,0.401,1,2,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.551,1.314,NM,0.000,1.865,76,17,0,0,93,0.000,0.000,0.000,0.000,0.000
2020,3,MA,15748,Town of Reading - (MA),Preliminary,AC,0.960,2.135,.,.,3.095,135,17,.,.,152,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,52.763,36.394,.,.,89.157,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.010,.,.,.,0.010,1,.,.,.,1,.,.,.,.,0.000,0.970,2.135,NM,0.000,3.105,136,17,0,0,153,52.763,36.394,0.000,0.000,89.157
2020,3,MA,54913,NSTAR Electric Company,Preliminary,AC,298.559,238.752,59.724,.,597.035,"42,437","2,609",215,.,"45,261",.,.,.,.,0.000,.,.,.,.,0,.,389.155,.,.,389.155,.,460,.,.,460,"3,014.612","26,089.506",127.427,.,"29,231.545",0.276,38.287,2.857,.,41.420,44,53,8,.,105,4.205,"4,243.288",.,.,"4,247.493",0.874,25.272,.,.,26.146,3,15,.,.,18,.,.,.,.,0.000,299.709,691.466,62.581,0.000,"1,053.756","42,484","3,137",223,0,"45,844","3,018.817","30,332.794",127.427,0.000,"33,479.038"
2020,3,MA,99999,Adjustment 2020,Preliminary,,11.319,5.866,8.979,.,26.165,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11.319,5.866,8.979,.,26.165,.,.,.,.,.,.,.,.,.,.
2020,3,MD,1167,Baltimore Gas & Electric Co,Preliminary,AC,256.651,97.749,0.000,0.000,354.400,"32,873",686,0,0,"33,559",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.054,0.010,0.000,0.000,0.064,18,3,0,0,21,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,256.705,97.759,NM,0.000,354.464,"32,891",689,0,0,"33,580",0.000,0.000,0.000,0.000,0.000
2020,3,MD,5027,Delmarva Power,Preliminary,AC,43.130,40.471,5.592,0.000,89.193,"4,581",191,4,0,"4,776",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.053,0.812,0.000,0.000,0.865,14,4,0,0,18,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,43.183,41.283,5.592,0.000,90.058,"4,595",195,4,0,"4,794",0.000,0.000,0.000,0.000,0.000
2020,3,MD,15263,The Potomac Edison Company,Preliminary,AC,49.472,17.759,13.636,0.000,80.867,"5,652",127,11,0,"5,790",1.411,0.000,0.000,0.000,1.411,72,0,0,0,72,0.105,2.410,0.000,0.000,2.515,4,5,0,0,9,0.000,0.000,0.000,0.000,0.000,0.095,0.023,0.000,0.000,0.118,28,6,0,0,34,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,49.672,20.192,13.636,0.000,83.500,"5,684",138,11,0,"5,833",0.000,0.000,0.000,0.000,0.000
2020,3,MD,15270,Potomac Electric Power Co,Preliminary,AC,175.627,41.884,.,.,217.511,"21,902",212,.,.,"22,114",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.016,0.002,.,.,0.018,1,1,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,175.643,41.886,NM,0.000,217.529,"21,903",213,0,0,"22,116",0.000,0.000,0.000,0.000,0.000
2020,3,MD,17637,Southern Maryland Elec Coop Inc,Preliminary,AC,54.592,4.660,0.000,0.000,59.252,"6,267",53,0,0,"6,320",.,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,"3,047.263",146.091,0.000,0.000,"3,193.354",0.020,0.016,0.000,0.000,0.036,3,3,0,0,6,0.589,0.280,0.000,0.000,0.869,0.000,0.320,0.000,0.000,0.320,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,54.612,4.996,NM,0.000,59.608,"6,270",57,0,0,"6,327","3,047.852",146.371,0.000,0.000,"3,194.223"
2020,3,MD,99999,Adjustment 2020,Preliminary,,14.194,12.394,1.946,.,28.534,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14.194,12.394,1.946,.,28.534,.,.,.,.,.,.,.,.,.,.
2020,3,ME,1179,Emera Maine,Preliminary,AC,4.828,5.870,0.026,0.000,10.724,786,115,1,0,902,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.336,0.182,0.600,0.000,1.118,95,17,1,0,113,.,.,.,.,0.000,0.000,0.280,0.000,0.000,0.280,0,4,0,0,4,.,.,.,.,0.000,5.164,6.332,0.626,0.000,12.122,881,136,2,0,"1,019",0.000,0.000,0.000,0.000,0.000
2020,3,ME,3266,Central Maine Power Co,Preliminary,AC,30.922,19.495,0.000,0.000,50.417,"4,393",466,0,0,"4,859",0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.762,0.000,0.000,0.000,0.762,114,0,0,0,114,"1,913.589","1,271.137",0.000,0.000,"3,184.726",0.523,0.339,0.000,0.000,0.862,196,34,0,0,230,6.426,1.599,0.000,0.000,8.025,0.136,2.443,0.000,0.000,2.579,4,12,0,0,16,0.000,238.999,0.000,0.000,238.999,32.343,22.277,NM,0.000,54.620,"4,707",512,0,0,"5,219","1,920.015","1,511.735",0.000,0.000,"3,431.750"
2020,3,ME,5609,Eastern Maine Electric Coop,Preliminary,AC,0.081,0.100,.,.,0.181,14,1,.,.,15,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.052,.,.,.,0.052,10,.,.,.,10,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.133,0.100,NM,0.000,0.233,24,1,0,0,25,0.000,0.000,0.000,0.000,0.000
2020,3,ME,99999,Adjustment 2020,Preliminary,,0.346,0.038,.,.,0.384,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.346,0.038,.,.,0.384,.,.,.,.,.,.,.,.,.,.
2020,3,MI,392,Alpena Power Co,Preliminary,AC,0.037,0.011,.,.,0.048,3,2,.,.,5,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.040,.,.,.,0.040,16,.,.,.,16,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.077,0.011,NM,0.000,0.088,19,2,0,0,21,0.000,0.000,0.000,0.000,0.000
2020,3,MI,3828,Cloverland Electric Co-op,Preliminary,AC,0.088,0.013,.,.,0.101,16,2,.,.,18,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,5.022,0.003,.,.,5.025,0.050,0.013,.,.,0.063,15,4,.,.,19,1.719,0.150,.,.,1.869,.,0.208,.,.,0.208,.,1,.,.,1,.,0.753,.,.,0.753,0.138,0.234,NM,0.000,0.372,31,7,0,0,38,6.741,0.906,0.000,0.000,7.647
2020,3,MI,4254,Consumers Energy Co,Preliminary,DC,23.725,12.063,0.400,.,36.188,"3,306",302,8,.,"3,616",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.372,0.294,.,.,0.666,82,17,.,.,99,.,.,.,.,0.000,.,.,0.190,.,0.190,.,.,1,.,1,.,.,.,.,0.000,24.097,12.357,0.590,0.000,37.044,"3,388",319,9,0,"3,716",0.000,0.000,0.000,0.000,0.000
2020,3,MI,5109,DTE Electric Company,Preliminary,AC,25.576,7.371,0.483,.,33.430,"4,156",333,29,.,"4,518",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.100,0.202,.,.,0.302,32,29,.,.,61,.,.,.,.,0.000,0.022,0.065,0.060,.,0.147,3,3,1,.,7,.,.,.,.,0.000,25.698,7.638,0.543,0.000,33.879,"4,191",365,30,0,"4,586",0.000,0.000,0.000,0.000,0.000
2020,3,MI,9324,Indiana Michigan Power Co,Preliminary,AC,1.044,0.324,0.000,0.000,1.368,133,18,0,0,151,0.014,0.000,0.000,0.000,0.014,2,0,0,0,2,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,42.616,16.783,0.000,0.000,59.399,0.026,0.007,0.005,0.000,0.038,8,2,1,0,11,0.051,0.000,0.000,0.000,0.051,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1.070,0.331,0.005,0.000,1.406,141,20,1,0,162,42.667,16.783,0.000,0.000,59.450
2020,3,MI,10704,City of Lansing - (MI),Preliminary,DC,0.340,0.102,0.000,0.000,0.442,56,9,0,0,65,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.340,0.102,NM,0.000,0.442,56,9,0,0,65,0.000,0.000,0.000,0.000,0.000
2020,3,MI,19578,Upper Peninsula Power Company,Preliminary,AC,1.091,0.277,0.000,0.000,1.368,151,11,0,0,162,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.079,0.000,0.000,0.000,0.079,23,0,0,0,23,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.170,0.277,NM,0.000,1.447,174,11,0,0,185,0.000,0.000,0.000,0.000,0.000
2020,3,MI,60631,Upper Michigan Energy Resources Corp.,Preliminary,DC,0.224,0.001,.,.,0.225,32,1,.,.,33,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.062,0.020,.,.,0.082,9,1,.,.,10,.,.,.,.,0.000,.,0.005,.,.,0.005,.,2,.,.,2,.,.,.,.,0.000,0.286,0.026,NM,0.000,0.312,41,4,0,0,45,0.000,0.000,0.000,0.000,0.000
2020,3,MI,99999,Adjustment 2020,Preliminary,,2.567,2.449,NM,0.000,5.538,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2.567,2.449,NM,0.000,5.538,.,.,.,.,.,.,.,.,.,.
2020,3,MN,689,Connexus Energy,Preliminary,AC,1.069,0.880,.,.,1.949,129,9,.,.,138,.,.,.,.,0.000,.,.,.,.,0,0.238,0.008,.,.,0.246,125,4,.,.,129,.,.,.,.,0.000,0.059,0.010,.,.,0.069,5,1,.,.,6,.,.,.,.,0.000,0.005,.,0.160,.,0.165,1,.,1,.,2,.,.,.,.,0.000,1.371,0.898,0.160,0.000,2.429,260,14,1,0,275,0.000,0.000,0.000,0.000,0.000
2020,3,MN,5574,East Central Energy,Preliminary,AC,1.473,0.289,0.000,0.000,1.762,129,16,0,0,145,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,70.898,7.347,0.000,0.000,78.245,0.135,0.042,0.000,0.000,0.177,7,3,0,0,10,0.000,0.636,0.000,0.000,0.636,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.608,0.331,NM,0.000,1.939,136,19,0,0,155,70.898,7.983,0.000,0.000,78.881
2020,3,MN,10596,City of Lake Crystal - (MN),Preliminary,AC,0.013,.,.,.,0.013,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.013,NM,NM,0.000,0.013,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000
2020,3,MN,12647,"ALLETE, Inc.",Preliminary,AC,2.251,5.032,0.002,.,7.285,294,100,1,.,395,.,.,.,.,0.000,.,.,.,.,0,0.520,0.520,.,.,1.040,98,2,.,.,100,44.250,24.095,0.000,.,68.345,0.082,0.093,.,.,0.175,8,7,.,.,15,.,0.388,.,.,0.388,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.853,5.645,0.002,0.000,8.500,400,109,1,0,510,44.250,24.483,0.000,0.000,68.733
2020,3,MN,13781,Northern States Power Co - Minnesota,Preliminary,DC,27.684,20.527,11.883,0.000,60.094,"3,682",728,210,0,"4,620",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,27.684,20.527,11.883,0.000,60.094,"3,682",728,210,0,"4,620",0.000,0.000,0.000,0.000,0.000
2020,3,MN,14232,Otter Tail Power Co,Preliminary,AC,0.163,0.339,.,.,0.502,19,21,.,.,40,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,11.573,13.477,.,.,25.050,0.083,0.253,.,.,0.336,4,10,.,.,14,0.043,0.052,.,.,0.095,.,0.035,.,.,0.035,.,1,.,.,1,.,.,.,.,0.000,0.246,0.627,NM,0.000,0.873,23,32,0,0,55,11.616,13.529,0.000,0.000,25.145
2020,3,MN,16181,Rochester Public Utilities,Preliminary,AC,0.855,0.134,0.000,0.000,0.989,117,7,0,0,124,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.286,0.000,0.000,0.000,0.286,208,0,0,0,208,85.472,5.413,0.000,0.000,90.885,0.003,0.000,0.000,0.000,0.003,1,0,0,0,1,0.018,0.000,0.000,0.000,0.018,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1.144,0.134,NM,0.000,1.278,326,7,0,0,333,85.490,5.413,0.000,0.000,90.903
2020,3,MN,17267,Sioux Valley SW Elec Coop,Preliminary,DC,0.015,0.028,0.000,0.000,0.043,2,2,0,0,4,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.427,0.953,0.000,0.000,1.380,0.012,0.000,0.000,0.000,0.012,2,0,0,0,2,1.770,0.000,0.000,0.000,1.770,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.027,0.028,NM,0.000,0.055,4,2,0,0,6,2.197,0.953,0.000,0.000,3.150
2020,3,MN,20996,Wright-Hennepin Coop Elec Assn,Preliminary,AC,0.255,0.079,.,.,0.334,22,2,.,.,24,.,.,.,.,0.000,.,.,.,.,0,0.080,.,.,.,0.080,41,.,.,.,41,21.365,.,.,.,21.365,0.100,.,.,.,0.100,6,.,.,.,6,0.541,.,.,.,0.541,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.435,0.079,NM,0.000,0.514,69,2,0,0,71,21.906,0.000,0.000,0.000,21.906
2020,3,MN,25177,Dakota Electric Association,Preliminary,AC,2.308,0.467,.,.,2.775,245,16,.,.,261,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.110,0.095,.,.,0.205,6,4,.,.,10,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.418,0.562,NM,0.000,2.980,251,20,0,0,271,0.000,0.000,0.000,0.000,0.000
2020,3,MN,99999,Adjustment 2020,Preliminary,,11.645,2.914,-1.632,0.000,12.927,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11.645,2.914,-1.632,0.000,12.927,.,.,.,.,.,.,.,.,.,.
2020,3,MO,4675,Cuivre River Electric Coop Inc,Preliminary,AC,0.322,.,.,.,0.322,34,.,.,.,34,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,17.919,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.322,NM,NM,0.000,0.322,34,0,0,0,34,17.919,0.000,0.000,0.000,17.919
2020,3,MO,5860,Empire District Electric Co,Preliminary,DC,27.790,9.810,0.720,.,38.320,"2,177",320,6,.,"2,503",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,69.381,30.807,.,.,100.188,0.030,0.070,0.010,.,0.110,6,2,1,.,9,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,27.820,9.880,0.730,0.000,38.430,"2,183",322,7,0,"2,512",69.381,30.807,0.000,0.000,100.188
2020,3,MO,9231,City of Independence - (MO),Preliminary,AC,0.847,0.267,0.000,0.000,1.114,111,11,0,0,122,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,39.164,4.298,.,.,43.462,.,0.002,.,.,0.002,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.847,0.269,NM,0.000,1.116,111,12,0,0,123,39.164,4.298,0.000,0.000,43.462
2020,3,MO,10000,Evergy Metro,Preliminary,AC,13.390,20.586,.,.,33.976,"1,401",809,.,.,"2,210",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,691.420,447.084,.,.,"1,138.504",0.011,0.050,.,.,0.061,4,1,.,.,5,0.014,0.000,.,.,0.014,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,13.401,20.636,NM,0.000,34.037,"1,405",810,0,0,"2,215",691.434,447.084,0.000,0.000,"1,138.518"
2020,3,MO,12698,Evergy Missouri West,Preliminary,AC,25.190,20.787,0.791,.,46.768,"1,819",753,20,.,"2,592",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,"1,399.509",581.783,9.989,.,"1,991.281",0.026,0.009,.,.,0.035,11,3,.,.,14,1.864,0.145,.,.,2.009,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,25.216,20.796,0.791,0.000,46.803,"1,830",756,20,0,"2,606","1,401.373",581.928,9.989,0.000,"1,993.290"
