Utility Level Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utility Charateristics,,,,,,Photovoltaic,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,All Technologies,,,,,,,,,,,,,,
,,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,
Year,Month,State,Utility Number,Utility Name,Data Status,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2013,5,WA,18429,City of Tacoma  - (WA),Final,0.221,0.077,.,.,0.298,77,4,.,.,81,26.597,7.731,.,.,34.328,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.221,0.077,0.000,0.000,0.298,77,4,0,0,81,26.597,7.731,0.000,0.000,34.328
2013,5,WA,20169,Avista Corp,Final,0.363,0.219,0.000,0.000,0.582,105,23,0,0,128,0.000,0.000,0.000,0.000,0.000,0.123,0.000,0.000,0.000,0.123,16,0,0,0,16,0.000,0.000,0.000,0.000,0.000,0.042,0.017,0.000,0.000,0.059,8,1,0,0,9,0.000,0.000,0.000,0.000,0.000,0.528,0.236,0.000,0.000,0.764,129,24,0,0,153,0.000,0.000,0.000,0.000,0.000
2013,5,WI,4715,Dahlberg Light & Power Co,Final,0.009,.,.,.,0.009,2,.,.,.,2,0.194,.,.,.,0.194,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.009,0.000,0.000,0.000,0.009,2,0,0,0,2,0.194,0.000,0.000,0.000,0.194
2013,5,WI,5574,East Central Energy,Final,0.020,.,.,.,0.020,4,.,.,.,4,0.278,.,.,.,0.278,0.022,.,.,.,0.022,3,.,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.042,0.000,0.000,0.000,0.042,7,0,0,0,7,0.278,0.000,0.000,0.000,0.278
2013,5,WI,11479,Madison Gas & Electric Co,Final,0.250,0.452,.,.,0.702,75,25,.,.,100,20.498,12.284,.,.,32.782,0.065,0.020,.,.,0.085,4,1,.,.,5,1.342,.,.,.,1.342,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.315,0.472,0.000,0.000,0.787,79,26,0,0,105,21.840,12.284,0.000,0.000,34.124
2013,5,WI,13697,North Central Power Co Inc,Final,0.015,.,.,.,0.015,5,.,.,.,5,1.476,.,.,.,1.476,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.015,0.000,0.000,0.000,0.015,5,0,0,0,5,1.476,0.000,0.000,0.000,1.476
2013,5,WI,13815,Northwestern Wisconsin Elec Co,Final,0.011,0.013,0.000,0.000,0.024,5,2,0,0,7,0.130,0.085,0.000,0.000,0.215,0.020,0.040,0.000,0.000,0.060,1,2,0,0,3,0.000,3.403,0.000,0.000,3.403,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.031,0.053,0.000,0.000,0.084,6,4,0,0,10,0.130,3.488,0.000,0.000,3.618
2013,5,WI,20847,Wisconsin Electric Power Co,Final,1.356,1.222,0.000,0.000,2.578,226,99,0,0,325,.,.,.,.,0.000,0.232,0.435,0.000,0.000,0.667,23,31,0,0,54,.,.,.,.,0.000,0.000,0.025,0.000,0.000,0.025,0,3,0,0,3,.,.,.,.,0.000,1.588,1.682,0.000,0.000,3.270,249,133,0,0,382,0.000,0.000,0.000,0.000,0.000
2013,5,WI,20856,Wisconsin Power & Light Co,Final,0.651,1.089,.,.,1.740,135,98,.,.,233,.,.,.,.,0.000,0.230,0.574,.,.,0.804,29,29,.,.,58,.,.,.,.,0.000,0.062,6.629,.,.,6.691,2,31,.,.,33,.,.,.,.,0.000,0.943,8.292,0.000,0.000,9.235,166,158,0,0,324,0.000,0.000,0.000,0.000,0.000
2013,5,WI,20860,Wisconsin Public Service Corp,Final,0.961,0.965,.,.,1.926,207,117,.,.,324,0.000,0.000,.,.,0.000,0.421,0.511,.,.,0.932,38,15,.,.,53,0.000,0.000,.,.,0.000,0.010,0.025,.,.,0.035,1,2,.,.,3,0.000,0.000,.,.,0.000,1.392,1.501,0.000,0.000,2.893,246,134,0,0,380,0.000,0.000,0.000,0.000,0.000
2013,5,WV,733,Appalachian Power Co,Final,0.136,0.234,0.006,.,0.376,38,17,1,.,56,.,.,.,.,0.000,0.025,0.010,.,.,0.035,6,2,.,.,8,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.161,0.244,0.006,0.000,0.411,44,19,1,0,64,0.000,0.000,0.000,0.000,0.000
2013,5,WV,12796,Monongahela Power Co,Final,0.266,0.215,.,.,0.481,69,13,.,.,82,0.000,0.000,.,.,0.000,0.034,0.001,.,.,0.035,11,1,.,.,12,0.000,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.300,0.216,0.000,0.000,0.516,80,14,0,0,94,0.000,0.000,0.000,0.000,0.000
2013,5,WV,15263,The Potomac Edison Company,Final,0.918,0.040,.,.,0.958,121,7,.,.,128,0.000,0.000,.,.,0.000,0.016,0.005,.,.,0.021,7,2,.,.,9,0.000,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.934,0.045,0.000,0.000,0.979,128,9,0,0,137,0.000,0.000,0.000,0.000,0.000
2013,5,WV,20521,Wheeling Power Co,Final,0.120,0.006,.,.,0.126,12,2,.,.,14,.,.,.,.,0.000,0.004,.,.,.,0.004,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.124,0.006,0.000,0.000,0.130,14,2,0,0,16,0.000,0.000,0.000,0.000,0.000
2013,5,WY,3461,Cheyenne Light Fuel & Power Co,Final,0.053,0.034,0.000,.,0.087,16,3,0,.,19,3.149,0.333,0.000,.,3.482,0.236,0.038,0.000,.,0.274,90,5,0,.,95,14.836,0.152,0.000,.,14.988,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.289,0.072,0.000,0.000,0.361,106,8,0,0,114,17.985,0.485,0.000,0.000,18.470
2013,5,WY,8566,High Plains Power Inc,Final,0.131,0.025,0.000,0.000,0.156,22,2,0,0,24,.,.,.,.,0.000,0.021,0.023,0.000,0.000,0.044,5,5,0,0,10,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.152,0.048,0.000,0.000,0.200,27,7,0,0,34,0.000,0.000,0.000,0.000,0.000
2013,5,WY,11273,Lower Valley Energy Inc,Final,0.155,0.061,0.150,.,0.366,46,7,4,.,57,.,.,.,.,0.000,.,0.025,.,.,0.025,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.155,0.086,0.150,0.000,0.391,46,8,4,0,58,0.000,0.000,0.000,0.000,0.000
2013,5,WY,14354,PacifiCorp,Final,0.238,0.179,0.000,0.000,0.417,76,22,0,0,98,.,.,.,.,0.000,0.164,0.101,0.000,0.000,0.265,49,14,0,0,63,.,.,.,.,0.000,0.031,0.021,0.000,0.000,0.052,7,3,0,0,10,.,.,.,.,0.000,0.433,0.301,0.000,0.000,0.734,132,39,0,0,171,0.000,0.000,0.000,0.000,0.000
2013,5,WY,19156,Powder River Energy Corp,Final,0.066,0.060,.,.,0.126,12,3,.,.,15,10.470,5.070,.,.,15.540,0.028,0.010,.,.,0.038,9,1,.,.,10,1.740,0.140,.,.,1.880,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.094,0.070,0.000,0.000,0.164,21,4,0,0,25,12.210,5.210,0.000,0.000,17.420
2013,5,WY,27058,"High West Energy, Inc",Final,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.124,.,0.004,.,0.128,62,.,1,.,63,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.124,0.000,0.004,0.000,0.128,62,0,1,0,63,0.000,0.000,0.000,0.000,0.000
2013,6,AK,599,Anchorage Municipal Light and Power,Final,.,0.018,.,.,0.018,.,1,.,.,1,.,0.000,.,.,0.000,.,0.005,.,.,0.005,.,1,.,.,1,.,0.002,.,.,0.002,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.000,0.023,0.000,0.000,0.023,0,2,0,0,2,0.000,0.002,0.000,0.000,0.002
2013,6,AK,3522,Chugach Electric Assn Inc,Final,.,0.015,.,.,0.015,.,3,.,.,3,.,.,.,.,0.000,.,0.008,.,.,0.008,.,3,.,.,3,.,.,.,.,0.000,.,0.195,.,.,0.195,.,1,.,.,1,.,.,.,.,0.000,0.000,0.218,0.000,0.000,0.218,0,7,0,0,7,0.000,0.000,0.000,0.000,0.000
2013,6,AK,7353,Golden Valley Elec Assn Inc,Final,0.092,0.054,0.019,.,0.165,26,6,3,.,35,3.943,0.000,0.000,.,3.943,0.005,0.005,.,.,0.010,2,1,.,.,3,0.000,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.097,0.059,0.019,0.000,0.175,28,7,3,0,38,3.943,0.000,0.000,0.000,3.943
2013,6,AK,11824,Matanuska Electric Assn Inc,Final,0.018,0.017,0.000,0.000,0.035,7,4,0,0,11,0.000,0.000,0.000,0.000,0.000,0.041,0.015,0.000,0.000,0.056,15,4,0,0,19,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.000,0.000,0.016,3,0,0,0,3,0.000,0.000,0.000,0.000,0.000,0.075,0.032,0.000,0.000,0.107,25,8,0,0,33,0.000,0.000,0.000,0.000,0.000
2013,6,AK,19558,Homer Electric Assn Inc,Final,0.089,0.010,.,.,0.099,21,3,.,.,24,7.876,0.227,.,.,8.103,0.114,0.020,.,.,0.134,29,4,.,.,33,0.989,0.134,.,.,1.123,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.203,0.030,0.000,0.000,0.233,50,7,0,0,57,8.865,0.361,0.000,0.000,9.226
2013,6,AL,195,Alabama Power Co,Final,0.181,0.197,.,.,0.378,46,14,.,.,60,10.263,13.353,.,.,23.616,.,0.002,.,.,0.002,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.181,0.199,0.000,0.000,0.380,46,15,0,0,61,10.263,13.353,0.000,0.000,23.616
2013,6,AR,814,Entergy Arkansas Inc,Final,0.344,0.160,.,.,0.504,87,11,.,.,98,.,.,.,.,0.000,0.002,0.054,.,.,0.056,1,3,.,.,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.346,0.214,0.000,0.000,0.560,88,14,0,0,102,0.000,0.000,0.000,0.000,0.000
2013,6,AR,817,Arkansas Valley Elec Coop Corp,Final,0.079,.,.,.,0.079,14,.,.,.,14,.,.,.,.,0.000,0.005,.,.,.,0.005,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.084,0.000,0.000,0.000,0.084,15,0,0,0,15,0.000,0.000,0.000,0.000,0.000
2013,6,AR,3093,Carroll Electric Coop Corp - (AR),Final,0.161,.,.,.,0.161,39,.,.,.,39,.,.,.,.,0.000,0.015,.,.,.,0.015,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.176,0.000,0.000,0.000,0.176,41,0,0,0,41,0.000,0.000,0.000,0.000,0.000
2013,6,AR,6342,First Electric Coop Corp,Final,0.108,.,.,.,0.108,23,.,.,.,23,.,.,.,.,0.000,0.010,.,.,.,0.010,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.118,0.000,0.000,0.000,0.118,24,0,0,0,24,0.000,0.000,0.000,0.000,0.000
2013,6,AR,14063,Oklahoma Gas & Electric Co,Final,0.052,0.030,0.000,0.000,0.082,9,3,0,0,12,0.000,0.000,0.000,0.000,0.000,0.004,0.001,0.000,0.000,0.005,1,1,0,0,2,0.000,0.000,0.000,0.000,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.056,0.031,0.000,0.000,0.087,10,4,0,0,14,0.000,0.000,0.000,0.000,0.000
2013,6,AR,17698,Southwestern Electric Power Co,Final,0.032,0.049,0.000,0.000,0.081,11,8,0,0,19,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.000,0.000,0.004,0,2,0,0,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.032,0.053,0.000,0.000,0.085,11,10,0,0,21,0.000,0.000,0.000,0.000,0.000
2013,6,AZ,176,Ajo Improvement Co,Final,.,0.033,.,.,0.033,.,3,.,.,3,.,1.047,.,.,1.047,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.000,0.033,0.000,0.000,0.033,0,3,0,0,3,0.000,1.047,0.000,0.000,1.047
2013,6,AZ,803,Arizona Public Service Co,Final,102.334,143.676,.,.,246.010,"18,014",804,.,.,"18,818",.,.,.,.,0.000,0.052,0.105,.,.,0.157,25,10,.,.,35,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,102.386,143.781,0.000,0.000,246.167,"18,039",814,0,0,"18,853",0.000,0.000,0.000,0.000,0.000
2013,6,AZ,12919,Morenci Water and Electric,Final,.,0.033,.,.,0.033,.,3,.,.,3,.,1.140,.,.,1.140,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.000,0.033,0.000,0.000,0.033,0,3,0,0,3,0.000,1.140,0.000,0.000,1.140
2013,6,AZ,16572,Salt River Project,Final,34.039,11.779,1.470,0.000,47.288,"6,191",245,37,0,"6,473",.,"1,337.600",212.200,.,"1,549.800",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,34.039,11.779,1.470,0.000,47.288,"6,191",245,37,0,"6,473",0.000,"1,337.600",212.200,0.000,"1,549.800"
2013,6,AZ,19189,Trico Electric Cooperative Inc,Final,2.693,1.570,.,.,4.263,453,15,.,.,468,287.850,31.860,.,.,319.710,0.002,.,.,.,0.002,1,.,.,.,1,0.031,.,.,.,0.031,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.695,1.570,0.000,0.000,4.265,454,15,0,0,469,287.881,31.860,0.000,0.000,319.741
2013,6,AZ,19728,"UNS Electric, Inc",Final,6.218,1.491,0.320,.,8.029,782,71,8,.,861,548.095,93.240,6.166,.,647.501,0.282,0.008,.,.,0.290,94,4,.,.,98,19.623,0.000,.,.,19.623,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,6.500,1.499,0.320,0.000,8.319,876,75,8,0,959,567.718,93.240,6.166,0.000,667.124
2013,6,AZ,21538,"Mohave Electric Cooperative, I",Final,1.431,0.973,.,.,2.404,229,56,.,.,285,133.356,40.886,.,.,174.242,0.055,.,.,.,0.055,25,.,.,.,25,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.486,0.973,0.000,0.000,2.459,254,56,0,0,310,133.356,40.886,0.000,0.000,174.242
2013,6,AZ,24211,Tucson Electric Power Co,Final,25.090,0.623,28.632,.,54.345,"3,815",48,156,.,"4,019","1,917.769",54.267,910.154,.,"2,882.190",.,.,0.024,.,0.024,.,.,1,.,1,.,.,0.000,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,25.090,0.623,28.656,0.000,54.369,"3,815",48,157,0,"4,020","1,917.769",54.267,910.154,0.000,"2,882.190"
2013,6,CA,11208,Los Angeles Department of Water & Power,Final,40.954,37.051,.,.,78.005,"8,644",467,.,.,"9,111",264.059,98.334,.,.,362.393,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,40.954,37.051,0.000,0.000,78.005,"8,644",467,0,0,"9,111",264.059,98.334,0.000,0.000,362.393
2013,6,CA,12745,Modesto Irrigation District,Final,1.462,5.355,4.639,0.000,11.456,270,46,5,0,321,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.462,5.355,4.639,0.000,11.456,270,46,5,0,321,0.000,0.000,0.000,0.000,0.000
2013,6,CA,14328,Pacific Gas & Electric Co,Final,387.132,222.728,201.831,0.000,811.691,"83,723","3,693",965,0,"88,381",.,.,.,.,0.000,0.951,0.571,2.813,0.000,4.335,145,25,33,0,203,.,.,.,.,0.000,0.158,3.795,25.349,0.000,29.302,24,20,66,0,110,.,.,.,.,0.000,388.241,227.094,229.993,0.000,845.328,"83,892","3,738","1,064",0,"88,694",0.000,0.000,0.000,0.000,0.000
2013,6,CA,14354,PacifiCorp,Final,0.690,1.248,0.430,0.000,2.368,104,20,4,0,128,.,.,.,.,0.000,0.001,0.005,0.000,0.000,0.006,1,2,0,0,3,.,.,.,.,0.000,0.011,0.000,0.000,0.000,0.011,2,0,0,0,2,.,.,.,.,0.000,0.702,1.253,0.430,0.000,2.385,107,22,4,0,133,0.000,0.000,0.000,0.000,0.000
2013,6,CA,14534,City of Pasadena - (CA),Final,1.573,2.959,.,.,4.532,207,19,.,.,226,137.000,34.000,.,.,171.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.573,2.959,0.000,0.000,4.532,207,19,0,0,226,137.000,34.000,0.000,0.000,171.000
2013,6,CA,16534,Sacramento Municipal Util Dist,Final,15.961,26.965,.,.,42.926,"4,780",205,.,.,"4,985",.,.,.,.,0.000,0.002,0.005,.,.,0.007,1,1,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,15.963,26.970,0.000,0.000,42.933,"4,781",206,0,0,"4,987",0.000,0.000,0.000,0.000,0.000
2013,6,CA,16609,San Diego Gas & Electric Co,Final,114.730,51.810,15.800,0.000,182.340,"24,447",703,25,0,"25,175","3,124.570",529.560,18.090,0.000,"3,672.220",0.070,0.000,0.000,0.000,0.070,25,0,0,0,25,0.000,0.000,0.000,0.000,0.000,0.000,2.130,0.000,0.000,2.130,0,2,0,0,2,0.000,0.000,0.000,0.000,0.000,114.800,53.940,15.800,0.000,184.540,"24,472",705,25,0,"25,202","3,124.570",529.560,18.090,0.000,"3,672.220"
2013,6,CA,17609,Southern California Edison Co,Final,246.465,134.223,130.634,0.000,511.322,"51,322","2,409",302,0,"54,033",0.000,0.000,0.000,0.000,0.000,2.482,1.554,3.195,0.000,7.231,294,16,9,0,319,0.000,0.000,0.000,0.000,0.000,0.725,3.557,23.589,0.000,27.871,82,13,36,0,131,0.000,0.000,0.000,0.000,0.000,249.672,139.334,157.418,0.000,546.424,"51,698","2,438",347,0,"54,483",0.000,0.000,0.000,0.000,0.000
2013,6,CA,17612,Bear Valley Electric Service,Final,0.318,0.000,0.000,0.000,0.318,79,0,0,0,79,0.000,0.000,0.000,0.000,0.000,0.077,0.000,0.000,0.000,0.077,8,0,0,0,8,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.395,0.000,0.000,0.000,0.395,87,0,0,0,87,0.000,0.000,0.000,0.000,0.000
2013,6,CA,18260,Surprise Valley Electrification,Final,.,0.015,.,.,0.015,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.000,0.015,0.000,0.000,0.015,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000
2013,6,CA,19281,Turlock Irrigation District,Final,1.263,0.158,7.076,.,8.497,166,9,51,.,226,249.911,23.709,"1,616.057",.,"1,889.677",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.263,0.158,7.076,0.000,8.497,166,9,51,0,226,249.911,23.709,"1,616.057",0.000,"1,889.677"
2013,6,CO,3989,City of Colorado Springs - (CO),Final,1.006,3.613,0.000,0.000,4.619,227,47,0,0,274,.,.,.,.,0.000,0.002,0.006,0.000,0.000,0.008,1,1,0,0,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.008,3.619,0.000,0.000,4.627,228,48,0,0,276,0.000,0.000,0.000,0.000,0.000
2013,6,CO,6604,City of Fort Collins - (CO),Final,0.783,0.640,0.180,0.000,1.603,185,38,1,0,224,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.002,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.200,0.000,1.200,0,0,2,0,2,0.000,0.000,0.000,0.000,0.000,0.785,0.640,1.380,0.000,2.805,186,38,3,0,227,0.000,0.000,0.000,0.000,0.000
2013,6,CO,9336,Intermountain Rural Elec Assn,Final,0.874,.,.,.,0.874,174,.,.,.,174,.,.,.,.,0.000,0.052,.,.,.,0.052,18,.,.,.,18,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.926,0.000,0.000,0.000,0.926,192,0,0,0,192,0.000,0.000,0.000,0.000,0.000
2013,6,CO,12866,Moon Lake Electric Assn Inc,Final,.,0.100,.,.,0.100,.,5,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.000,0.100,0.000,0.000,0.100,0,5,0,0,5,0.000,0.000,0.000,0.000,0.000
2013,6,CO,15257,"Poudre Valley R  E  A, Inc",Final,0.565,0.180,0.000,0.000,0.745,113,9,0,0,122,56.931,6.827,0.000,0.000,63.758,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.565,0.180,0.000,0.000,0.745,113,9,0,0,122,56.931,6.827,0.000,0.000,63.758
2013,6,CO,15466,Public Service Co of Colorado,Final,66.817,88.938,0.605,.,156.360,"12,716","1,865",10,.,"14,591",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,66.817,88.938,0.605,0.000,156.360,"12,716","1,865",10,0,"14,591",0.000,0.000,0.000,0.000,0.000
2013,6,CO,16603,"San Luis Valley R E C, Inc",Final,0.161,0.079,0.030,.,0.270,44,8,2,.,54,.,.,.,.,0.000,0.003,.,.,.,0.003,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.164,0.079,0.030,0.000,0.273,46,8,2,0,56,0.000,0.000,0.000,0.000,0.000
2013,6,CO,19499,"United Power, Inc",Final,0.565,0.175,0.021,.,0.761,115,8,1,.,124,.,.,.,.,0.000,0.022,0.012,0.000,.,0.034,8,2,0,.,10,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.587,0.187,0.021,0.000,0.795,123,10,1,0,134,0.000,0.000,0.000,0.000,0.000
2013,6,CO,27058,"High West Energy, Inc",Final,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.002,0.000,0.000,0.000,0.002,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000
2013,6,CO,56146,Black Hills/Colorado Elec.Util,Final,3.241,6.272,0.100,.,9.613,552,187,1,.,740,.,.,.,.,0.000,.,.,1.800,.,1.800,.,.,1,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.241,6.272,1.900,0.000,11.413,552,187,2,0,741,0.000,0.000,0.000,0.000,0.000
2013,6,CT,4176,Connecticut Light & Power Co,Final,18.354,20.494,1.019,0.000,39.867,"2,781",413,7,0,"3,201",0.000,0.000,0.000,0.000,0.000,0.081,0.035,0.000,0.000,0.116,18,5,0,0,23,0.000,0.000,0.000,0.000,0.000,0.075,7.612,3.200,0.000,10.887,10,19,5,0,34,0.000,0.000,0.000,0.000,0.000,18.510,28.141,4.219,0.000,50.870,"2,809",437,12,0,"3,258",0.000,0.000,0.000,0.000,0.000
2013,6,CT,19497,United Illuminating Co,Final,2.778,1.816,0.334,0.000,4.928,443,44,6,0,493,206.652,89.496,29.760,0.000,325.908,0.000,0.000,0.100,0.000,0.100,0,0,1,0,1,0.000,.,3.600,0.000,3.600,0.000,.,0.000,0.000,0.000,0,.,0,0,0,0.000,.,0.000,0.000,0.000,2.778,1.816,0.434,0.000,5.028,443,44,7,0,494,206.652,89.496,33.360,0.000,329.508
2013,6,CT,20038,Town of Wallingford - (CT),Final,0.000,0.263,0.000,0.000,0.263,0,2,0,0,2,0.000,12.850,0.000,0.000,12.850,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.263,0.000,0.000,0.263,0,2,0,0,2,0.000,12.850,0.000,0.000,12.850
2013,6,DC,15270,Potomac Electric Power Co,Final,3.424,2.707,.,.,6.131,875,64,.,.,939,33.981,1.921,.,.,35.902,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.424,2.707,0.000,0.000,6.131,875,64,0,0,939,33.981,1.921,0.000,0.000,35.902
2013,6,DE,5027,Delmarva Power,Final,5.573,8.675,1.926,0.000,16.174,875,170,7,0,"1,052",13.991,48.173,0.000,0.000,62.164,0.033,0.102,0.000,0.000,0.135,9,6,0,0,15,0.000,0.000,0.000,0.000,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,5.606,8.777,1.926,0.000,16.309,884,176,7,0,"1,067",13.991,48.173,0.000,0.000,62.164
2013,6,DE,5070,Delaware Electric Cooperative,Final,1.769,1.718,.,.,3.487,306,27,.,.,333,.,.,.,.,0.000,0.029,0.005,.,.,0.034,12,1,.,.,13,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.798,1.723,0.000,0.000,3.521,318,28,0,0,346,0.000,0.000,0.000,0.000,0.000
